true,sapien arcu sed,214
true,eu est,215
true,odio elementum eu,216
false,quisque ut erat,217
false,odio,218
true,turpis,219
true,justo sit amet,220
false,magna vulputate luctus,221
true,vestibulum ante ipsum,222
true,faucibus,223
true,nec condimentum neque,224
false,vel nisl,225
false,rhoncus aliquet pulvinar,226
false,id ornare imperdiet,227
false,ligula pellentesque ultrices,228
true,nec,229
true,nam,230
false,tortor quis turpis,231
false,suspendisse ornare,232
true,eget nunc donec,233
false,cubilia curae nulla,234
false,pellentesque viverra pede,235
true,metus sapien ut,236
true,platea dictumst,237
false,tincidunt eget,238
false,orci,239
false,mi sit,240
true,ut tellus nulla,241
false,in,242
true,nascetur,243
true,adipiscing,244
true,lorem integer,245
true,odio donec,246
true,ipsum,247
true,pede morbi,248
true,praesent blandit nam,249
false,a feugiat,250
true,adipiscing,251
false,ullamcorper augue,252
true,facilisi cras,253
false,sit amet nunc,254
true,aliquam,255
false,rutrum,256
false,suspendisse,257
false,ultrices posuere cubilia,258
false,nam,259
true,bibendum,260
false,odio porttitor,261
true,pellentesque ultrices,262
false,lacinia,263
false,arcu sed,264
true,rhoncus,265
false,blandit lacinia erat,266
false,vestibulum,267
false,pulvinar lobortis,268
true,integer ac leo,269
true,eget orci,270
true,vivamus tortor duis,271
false,ligula suspendisse,272
false,iaculis,273
false,massa tempor,274
true,faucibus orci luctus,275
true,vivamus,276
true,vulputate nonummy maecenas,277
true,id,278
false,cum sociis,279
false,nibh in,280
false,vestibulum sagittis sapien,281
true,accumsan felis ut,282
true,ipsum,283
true,nisl duis,284
true,in,285
false,magnis,286
false,rhoncus mauris,287
true,turpis sed ante,288
true,nisi volutpat,289
false,nulla elit,290
true,viverra pede ac,291
true,quam turpis,292
false,nulla,293
true,cras non,294
false,urna pretium nisl,295
false,posuere,296
true,molestie,297
false,eu massa donec,298
false,aliquam,299
true,in ante,300
true,sapien,301
false,dictumst etiam faucibus,302
true,massa donec dapibus,303
true,pede lobortis ligula,304
true,ultrices enim lorem,305
false,posuere,306
true,tempus vivamus,307
true,sapien,308
false,vitae ipsum aliquam,309
true,varius integer ac,310
true,et tempus semper,311
true,tempus vivamus in,312
true,non pretium,313
false,ultrices mattis odio,314
true,metus aenean,315
true,consequat dui,316
false,habitasse,317
true,ridiculus mus,318
true,ante,319
true,nullam,320
false,nisi venenatis tristique,321
false,aenean fermentum donec,322
false,ut,323
false,nisi,324
true,consectetuer,325
false,eget eleifend luctus,326
false,nisi at,327
false,nisi nam,328
true,dapibus dolor vel,329
true,odio,330
false,pellentesque quisque,331
false,cras in,332
true,sapien dignissim vestibulum,333
true,nunc,334
true,orci pede venenatis,335
false,maecenas rhoncus,336
true,sapien iaculis,337
false,nam nulla,338
true,quam sapien varius,339
true,quam,340
false,et magnis,341
true,proin,342
true,consectetuer adipiscing elit,343
false,vulputate elementum,344
true,nulla mollis,345
true,nunc purus,346
true,lacinia erat,347
true,sit,348
false,aliquam,349
false,justo in blandit,350
true,ut massa,351
false,posuere cubilia,352
false,ligula vehicula,353
false,id ornare,354
false,nulla sed,355
true,lacinia aenean sit,356
true,consequat,357
true,ipsum aliquam,358
false,erat volutpat in,359
true,sit amet turpis,360
false,in tempor turpis,361
false,luctus,362
false,diam cras,363
true,eros suspendisse accumsan,364
false,tempus,365
false,in sapien iaculis,366
false,morbi,367
false,integer,368
true,hac habitasse,369
false,sapien,370
false,sagittis,371
true,praesent id massa,372
false,turpis enim,373
true,cubilia curae nulla,374
true,amet,375
false,augue a,376
false,rhoncus,377
true,pellentesque at,378
false,in,379
true,libero rutrum,380
false,vitae,381
true,non,382
false,ligula pellentesque ultrices,383
false,morbi vel lectus,384
false,habitasse platea dictumst,385
true,amet,386
true,gravida nisi,387
false,vehicula consequat morbi,388
true,nec,389
true,augue,390
false,porttitor pede,391
false,a,392
true,sapien,393
true,nam tristique,394
false,proin,395
false,pulvinar,396
false,sapien ut,397
false,scelerisque,398
false,sodales,399
true,sapien iaculis,400
true,mauris sit amet,401
false,augue,402
true,eget,403
false,turpis enim,404
false,suscipit nulla,405
false,eu mi,406
true,dui vel,407
false,vel augue,408
true,rhoncus aliquam lacus,409
false,amet,410
false,est congue elementum,411
true,purus,412
true,semper interdum mauris,413
false,id,414
false,ligula suspendisse ornare,415
false,ultrices posuere,416
false,nisi vulputate nonummy,417
false,nisi,418
true,sem,419
false,in faucibus orci,420
true,lobortis vel,421
true,tempor,422
true,mus vivamus,423
false,nibh in,424
false,eget tincidunt eget,425
true,pretium iaculis,426
false,scelerisque mauris sit,427
true,vestibulum rutrum,428
false,sapien,429
false,maecenas leo odio,430
false,nec nisi volutpat,431
false,augue quam,432
false,nisl venenatis lacinia,433
true,etiam faucibus,434
true,platea,435
false,consectetuer adipiscing elit,436
true,nunc,437
false,morbi,438
false,pretium iaculis diam,439
false,et magnis dis,440
false,convallis nulla neque,441
false,massa tempor convallis,442
true,libero,443
true,sed interdum,444
false,ipsum dolor,445
true,arcu adipiscing,446
true,nam dui proin,447
true,ullamcorper,448
false,sed sagittis,449
true,id,450
false,lectus pellentesque eget,451
false,tellus nulla,452
false,nunc viverra dapibus,453
true,enim leo,454
true,natoque penatibus,455
false,nibh in quis,456
true,nulla sed accumsan,457
false,velit eu est,458
true,at diam,459
false,quis,460
false,a feugiat et,461
false,nulla,462
true,vestibulum quam,463
true,consequat in consequat,464
true,montes nascetur ridiculus,465
true,dolor sit,466
true,augue aliquam erat,467
true,morbi,468
true,blandit,469
true,ultrices posuere cubilia,470
true,suspendisse potenti cras,471
true,urna ut tellus,472
false,aliquet,473
true,venenatis lacinia,474
false,ac nibh,475
false,etiam,476
true,non,477
false,blandit lacinia,478
false,lorem integer,479
true,mauris ullamcorper,480
false,sem,481
false,quis orci eget,482
true,sit,483
false,lorem,484
true,quis odio,485
true,nisl venenatis lacinia,486
true,sodales scelerisque mauris,487
true,adipiscing,488
false,sed sagittis nam,489
true,auctor sed,490
true,volutpat convallis morbi,491
true,parturient montes,492
true,mattis nibh,493
false,mauris,494
false,mauris vulputate elementum,495
false,metus sapien ut,496
true,quisque,497
false,penatibus et magnis,498
false,orci eget,499
false,orci pede venenatis,500
false,integer non,501
true,sed ante,502
true,et,503
true,tellus nisi eu,504
true,integer,505
false,faucibus,506
true,nibh in,507
true,cras in purus,508
false,diam,509
true,dui,510
true,vestibulum velit,511
false,sit amet,512
true,volutpat,513
true,sollicitudin mi sit,514
false,nulla sed,515
true,felis eu,516
false,quam suspendisse,517
true,primis in faucibus,518
true,rhoncus sed,519
true,elit proin,520
true,sit amet,521
false,nullam orci pede,522
true,lacus morbi,523
false,vestibulum ac,524
true,ligula,525
true,quis orci,526
false,habitasse platea dictumst,527
false,odio,528
true,vel nisl,529
true,ultrices aliquet maecenas,530
true,tortor sollicitudin,531
true,imperdiet sapien urna,532
true,elementum eu,533
false,lobortis convallis tortor,534
true,nisi,535
true,est phasellus sit,536
false,rutrum,537
false,phasellus in,538
true,diam id ornare,539
true,pede,540
false,turpis eget,541
true,euismod scelerisque quam,542
true,mi,543
false,porttitor lorem id,544
false,ut,545
false,pede justo eu,546
false,dignissim vestibulum,547
false,consectetuer adipiscing elit,548
false,donec semper sapien,549
false,mi,550
false,in,551
false,pharetra,552
false,tincidunt,553
false,eleifend pede,554
false,eget,555
true,nonummy,556
false,quis libero,557
true,nullam sit amet,558
true,platea dictumst,559
true,at,560
true,quam turpis adipiscing,561
false,morbi,562
false,metus arcu adipiscing,563
false,cum sociis natoque,564
false,quam sollicitudin,565
false,vivamus in,566
false,non,567
false,purus phasellus,568
false,lorem ipsum dolor,569
true,consequat morbi,570
true,proin leo odio,571
false,quisque porta,572
true,odio in,573
true,rutrum nulla nunc,574
false,ultrices,575
false,dictumst aliquam augue,576
false,at turpis a,577
true,urna pretium nisl,578
false,purus phasellus,579
true,rhoncus aliquet pulvinar,580
false,potenti in,581
true,vel,582
false,ligula pellentesque ultrices,583
true,lacinia sapien quis,584
true,rhoncus aliquet pulvinar,585
false,nec,586
true,nec molestie sed,587
false,accumsan,588
false,tellus semper interdum,589
true,tempor,590
true,imperdiet,591
false,sagittis nam,592
false,montes nascetur,593
true,sodales scelerisque,594
false,orci,595
true,in ante vestibulum,596
true,vestibulum sit,597
false,massa quis augue,598
true,semper sapien a,599
false,amet sapien dignissim,600
true,nunc proin,601
true,enim,602
false,ultrices posuere cubilia,603
false,ipsum integer a,604
true,tempor,605
false,phasellus sit amet,606
true,vestibulum eget,607
false,nunc rhoncus dui,608
false,orci luctus et,609
true,quam sapien varius,610
true,eu interdum,611
false,lectus,612
false,proin risus,613
true,ac nulla,614
false,luctus nec molestie,615
true,vel,616
true,rhoncus aliquam,617
true,at velit,618
false,pellentesque,619
true,velit eu,620
false,rhoncus sed vestibulum,621
true,quisque ut,622
false,vestibulum,623
false,morbi,624
false,vivamus vel nulla,625
true,integer tincidunt,626
true,neque,627
true,leo odio,628
false,ornare imperdiet sapien,629
false,ut,630
true,nisi venenatis tristique,631
true,nisi,632
false,volutpat quam pede,633
true,bibendum,634
true,cum sociis natoque,635
true,quam,636
false,lectus aliquam sit,637
true,nulla suspendisse,638
true,pellentesque volutpat dui,639
false,iaculis,640
true,nonummy maecenas,641
false,vel enim,642
false,a,643
true,convallis morbi odio,644
true,ac lobortis,645
true,sed magna,646
true,condimentum id,647
true,erat volutpat,648
false,imperdiet sapien urna,649
false,nisl nunc,650
true,luctus tincidunt nulla,651
true,justo in blandit,652
false,odio cras mi,653
true,ligula,654
true,venenatis turpis enim,655
false,sit,656
true,non velit,657
false,morbi a,658
true,vestibulum vestibulum ante,659
true,luctus et ultrices,660
true,erat nulla tempus,661
true,vel augue vestibulum,662
true,suspendisse,663
true,ultricies eu,664
true,nulla tellus in,665
false,sem fusce,666
true,neque duis bibendum,667
false,interdum venenatis turpis,668
true,penatibus et,669
false,nisl duis,670
true,sapien non mi,671
false,suspendisse,672
true,amet,673
false,nunc,674
true,sit amet,675
true,ut,676
false,dui nec,677
true,et,678
false,at nunc commodo,679
false,mauris morbi non,680
true,sapien placerat ante,681
true,ultrices vel,682
false,sodales,683
true,odio consequat,684
true,at diam,685
false,varius ut blandit,686
true,aliquet massa,687
true,habitasse platea,688
false,sed sagittis nam,689
false,luctus rutrum nulla,690
true,sem duis,691
true,amet lobortis,692
false,magna ac consequat,693
true,suscipit ligula in,694
false,vel dapibus at,695
true,mattis nibh ligula,696
false,nibh in hac,697
true,lorem,698
false,nisi nam,699
true,commodo vulputate,700
true,erat,701
false,quam,702
false,vestibulum,703
false,iaculis justo in,704
false,pharetra,705
false,in blandit,706
true,ipsum ac tellus,707
true,dolor morbi,708
false,nullam orci pede,709
false,suscipit nulla,710
false,pede,711
false,urna pretium,712
false,sagittis nam,713
true,leo odio condimentum,714
false,sapien ut nunc,715
true,ultrices posuere,716
false,lorem integer tincidunt,717
false,tortor risus,718
true,ligula in lacus,719
false,mauris,720
false,sollicitudin,721
true,sit amet consectetuer,722
true,vestibulum,723
true,integer ac leo,724
true,volutpat,725
false,sollicitudin ut suscipit,726
false,in tempus sit,727
false,eget vulputate ut,728
true,consectetuer eget rutrum,729
true,lacus at turpis,730
true,sapien varius,731
false,accumsan,732
true,tortor sollicitudin mi,733
true,bibendum felis sed,734
true,nunc vestibulum ante,735
false,id,736
true,metus,737
true,varius integer,738
false,placerat ante nulla,739
false,odio donec vitae,740
false,dis parturient montes,741
true,fusce lacus,742
true,etiam,743
false,nulla integer pede,744
true,congue eget,745
true,turpis elementum,746
true,in faucibus,747
true,ornare,748
true,pede,749
false,id luctus,750
true,et magnis dis,751
false,vel dapibus,752
false,lectus,753
false,sit amet consectetuer,754
true,eu orci mauris,755
true,habitasse platea,756
true,etiam vel augue,757
true,amet sapien,758
false,vestibulum proin eu,759
true,turpis elementum ligula,760
true,ut blandit,761
false,rhoncus,762
true,penatibus et magnis,763
true,justo etiam,764
false,tincidunt in,765
false,purus aliquet,766
false,curabitur at ipsum,767
true,porta volutpat quam,768
false,erat quisque erat,769
false,fermentum justo nec,770
false,porttitor,771
true,sapien,772
true,amet,773
false,tincidunt nulla mollis,774
false,eget,775
false,lorem quisque,776
false,lacinia aenean,777
false,et,778
true,eget,779
false,fusce lacus,780
false,ornare consequat lectus,781
true,et,782
false,quis turpis sed,783
true,duis,784
false,fusce,785
true,tristique est,786
false,pulvinar sed nisl,787
false,vel nulla,788
false,est congue elementum,789
false,purus phasellus,790
false,morbi sem mauris,791
false,commodo,792
false,ipsum primis in,793
false,sit,794
false,in,795
true,iaculis,796
false,faucibus cursus urna,797
false,nam tristique,798
true,dictumst etiam faucibus,799
false,ipsum praesent blandit,800
true,vestibulum ante,801
false,ligula sit amet,802
false,magna,803
true,in libero ut,804
false,ipsum dolor,805
true,nulla justo,806
false,mauris lacinia,807
true,volutpat erat quisque,808
true,amet erat nulla,809
true,accumsan tellus nisi,810
false,orci pede,811
true,nibh,812
true,diam erat,813
true,id luctus,814
false,maecenas leo,815
false,dui vel,816
true,quam turpis,817
true,mus etiam vel,818
true,primis in faucibus,819
true,lobortis convallis,820
false,eget,821
false,ut blandit non,822
true,justo morbi,823
false,vestibulum,824
false,sed tristique in,825
false,arcu,826
false,mauris morbi,827
false,fusce lacus purus,828
false,quis orci,829
true,posuere,830
true,auctor sed,831
false,aenean fermentum,832
false,curabitur at,833
true,semper porta volutpat,834
false,vel augue,835
true,potenti in eleifend,836
false,odio,837
false,justo,838
false,pellentesque at,839
false,vestibulum ante ipsum,840
false,at velit,841
true,ut volutpat,842
false,vehicula condimentum curabitur,843
false,felis,844
true,in porttitor,845
false,iaculis diam erat,846
true,etiam,847
true,donec,848
true,ut ultrices,849
false,odio justo,850
false,vitae consectetuer,851
false,duis consequat,852
true,justo in,853
false,tortor,854
false,mollis,855
true,nullam,856
true,lorem,857
false,at vulputate vitae,858
true,dolor vel est,859
true,scelerisque,860
true,tortor eu,861
true,suscipit,862
false,a,863
false,et,864
false,sapien in,865
true,in faucibus,866
false,tellus,867
false,eleifend pede libero,868
false,curabitur at ipsum,869
false,proin,870
false,nunc donec quis,871
true,libero nullam,872
false,nullam orci,873
false,ut rhoncus,874
false,ac lobortis,875
false,semper sapien a,876
true,viverra,877
false,elementum,878
false,pede libero,879
false,elit proin risus,880
true,rhoncus mauris enim,881
false,vestibulum ante,882
false,est,883
true,id mauris,884
true,et ultrices posuere,885
true,est donec,886
true,molestie lorem,887
false,porta volutpat,888
true,donec,889
false,blandit lacinia erat,890
false,eu,891
false,at nunc commodo,892
true,condimentum id luctus,893
true,ut odio cras,894
true,lacus,895
true,sem praesent,896
false,sit amet,897
false,ipsum aliquam non,898
false,fusce,899
false,vestibulum sit,900
true,lorem quisque ut,901
false,porta volutpat,902
false,lacus at,903
true,nibh ligula,904
false,porttitor pede,905
false,duis bibendum,906
true,morbi,907
false,risus,908
true,quis orci,909
false,praesent id,910
false,et tempus,911
false,nulla,912
false,in eleifend quam,913
false,justo,914
true,turpis sed ante,915
true,lorem integer,916
true,bibendum morbi non,917
false,id,918
true,nibh,919
false,justo eu,920
true,accumsan odio,921
false,sapien non,922
false,ante,923
false,morbi odio odio,924
true,sit amet sapien,925
false,molestie nibh,926
false,sed,927
false,convallis,928
false,ut ultrices,929
false,nulla quisque,930
true,in hac habitasse,931
false,in,932
false,aliquet,933
true,nulla,934
true,donec diam neque,935
false,rutrum ac,936
false,justo sollicitudin,937
true,vivamus vel,938
true,augue,939
true,quisque porta,940
false,maecenas leo,941
true,libero non,942
false,pulvinar sed nisl,943
false,in purus eu,944
true,suspendisse,945
true,nulla,946
true,ante,947
false,sollicitudin,948
true,proin,949
false,vel sem,950
true,sagittis,951
false,vivamus vel nulla,952
false,dui proin leo,953
false,pulvinar,954
false,integer tincidunt,955
false,lorem integer tincidunt,956
true,mauris morbi non,957
false,justo sollicitudin ut,958
true,quam,959
true,diam in magna,960
true,ultrices posuere,961
true,purus,962
true,consectetuer adipiscing elit,963
true,imperdiet,964
false,urna,965
true,porttitor lacus at,966
true,tincidunt nulla,967
true,odio curabitur convallis,968
false,donec,969
false,gravida sem praesent,970
false,lorem integer tincidunt,971
true,vivamus vel,972
false,non velit donec,973
false,nibh in lectus,974
true,montes nascetur,975
true,id pretium,976
false,dolor,977
false,pretium iaculis,978
true,vestibulum rutrum,979
true,eros,980
true,accumsan,981
false,sit amet,982
false,maecenas,983
true,curae nulla,984
false,integer aliquet,985
false,blandit nam nulla,986
false,accumsan odio,987
true,est congue elementum,988
false,ut rhoncus aliquet,989
true,porta volutpat erat,990
false,suscipit,991
false,pellentesque,992
true,ut volutpat,993
false,convallis tortor risus,994
true,molestie sed,995
true,pretium nisl,996
false,nunc,997
false,justo in hac,998
true,vestibulum ac,999
true,venenatis turpis enim,1000
